Category,Level,Iteration,Configuration,Good Proposals,Bad Proposals,Max Attempts
2_ball,00104,03,higher_space_iterations,5,5,2315
2_ball,00104,03,lower_elasticity,5,5,1187
2_ball,00104,03,default,5,5,1777
2_ball,00104,04,lower_density,1,5,6590
2_ball,00104,04,higher_gravity,1,5,3226
2_ball,00104,04,higher_density,1,5,1880
2_ball,00104,04,higher_time_scale,1,5,5513
2_ball,00104,04,higher_elasticity,1,5,475
2_ball,00104,04,lower_space_iterations,1,5,2024
2_ball,00104,04,lower_time_scale,0,5,4
2_ball,00104,04,lower_friction,3,5,7551
2_ball,00104,04,higher_friction,2,5,9218
2_ball,00104,04,lower_gravity,1,5,6479
2_ball,00104,04,higher_space_iterations,1,5,1762
2_ball,00104,04,lower_elasticity,1,5,7568
2_ball,00104,04,default,1,5,5984
2_ball,00105,00,lower_density,5,5,3044
2_ball,00105,00,higher_gravity,5,5,844
2_ball,00105,00,higher_density,5,5,602
2_ball,00105,00,higher_time_scale,5,5,1336
2_ball,00105,00,higher_elasticity,5,5,7416
2_ball,00105,00,lower_space_iterations,5,5,4748
2_ball,00105,00,lower_time_scale,5,5,2485
2_ball,00105,00,lower_friction,5,5,239
2_ball,00105,00,higher_friction,5,5,9914
2_ball,00105,00,lower_gravity,5,5,876
2_ball,00105,00,higher_space_iterations,5,5,2938
2_ball,00105,00,lower_elasticity,5,5,1044
2_ball,00105,00,default,5,5,2471
2_ball,00105,01,lower_density,5,5,381
2_ball,00105,01,higher_gravity,5,5,190
2_ball,00105,01,higher_density,5,5,452
2_ball,00105,01,higher_time_scale,5,5,499
2_ball,00105,01,higher_elasticity,5,5,671
2_ball,00105,01,lower_space_iterations,5,5,299
2_ball,00105,01,lower_time_scale,5,5,209
2_ball,00105,01,lower_friction,5,5,89
2_ball,00105,01,higher_friction,5,5,1988
2_ball,00105,01,lower_gravity,5,5,573
2_ball,00105,01,higher_space_iterations,5,5,258
2_ball,00105,01,lower_elasticity,5,5,340
2_ball,00105,01,default,5,5,249
2_ball,00105,02,lower_density,5,5,937
2_ball,00105,02,higher_gravity,5,5,1356
2_ball,00105,02,higher_density,5,5,1472
2_ball,00105,02,higher_time_scale,5,5,942
2_ball,00105,02,higher_elasticity,5,5,1176
2_ball,00105,02,lower_space_iterations,5,5,1192
2_ball,00105,02,lower_time_scale,5,5,558
2_ball,00105,02,lower_friction,5,5,178
2_ball,00105,02,higher_friction,5,5,1294
2_ball,00105,02,lower_gravity,5,5,587
2_ball,00105,02,higher_space_iterations,5,5,1059
2_ball,00105,02,lower_elasticity,5,5,648
2_ball,00105,02,default,5,5,907
2_ball,00105,03,lower_density,4,5,4921
2_ball,00105,03,higher_gravity,5,5,7559
2_ball,00105,03,higher_density,5,5,2567
2_ball,00105,03,higher_time_scale,4,5,4286
2_ball,00105,03,higher_elasticity,2,5,4643
2_ball,00105,03,lower_space_iterations,2,5,9791
2_ball,00105,03,lower_time_scale,3,5,9675
2_ball,00105,03,lower_friction,5,5,748
2_ball,00105,03,higher_friction,2,5,9947
2_ball,00105,03,lower_gravity,5,5,1519
2_ball,00105,03,higher_space_iterations,5,5,9336
2_ball,00105,03,lower_elasticity,5,5,5979
2_ball,00105,03,default,5,5,6801
2_ball,00105,04,lower_density,0,5,4
2_ball,00105,04,higher_gravity,0,5,4
2_ball,00105,04,higher_density,0,5,4
2_ball,00105,04,higher_time_scale,0,5,4
2_ball,00105,04,higher_elasticity,0,5,4
2_ball,00105,04,lower_space_iterations,0,5,4
2_ball,00105,04,lower_time_scale,0,5,4
2_ball,00105,04,lower_friction,0,5,4
2_ball,00105,04,higher_friction,0,5,4
2_ball,00105,04,lower_gravity,0,5,4
2_ball,00105,04,higher_space_iterations,0,5,4
2_ball,00105,04,lower_elasticity,0,5,4
2_ball,00105,04,default,0,5,4
2_ball,00106,00,lower_density,5,5,1029
2_ball,00106,00,higher_gravity,5,5,1048
2_ball,00106,00,higher_density,5,5,676
2_ball,00106,00,higher_time_scale,5,5,209
2_ball,00106,00,higher_elasticity,5,5,746
2_ball,00106,00,lower_space_iterations,5,5,1185
2_ball,00106,00,lower_time_scale,5,5,1066
2_ball,00106,00,lower_friction,5,5,1003
2_ball,00106,00,higher_friction,5,5,1579
2_ball,00106,00,lower_gravity,5,5,1011
2_ball,00106,00,higher_space_iterations,5,5,281
2_ball,00106,00,lower_elasticity,5,5,1344
2_ball,00106,00,default,5,5,720
2_ball,00106,01,lower_density,5,5,1962
2_ball,00106,01,higher_gravity,5,5,5462
2_ball,00106,01,higher_density,5,5,5003
2_ball,00106,01,higher_time_scale,5,5,3539
2_ball,00106,01,higher_elasticity,5,5,958
2_ball,00106,01,lower_space_iterations,5,5,3643
2_ball,00106,01,lower_time_scale,5,5,3045
2_ball,00106,01,lower_friction,5,5,1621
2_ball,00106,01,higher_friction,5,5,3707
2_ball,00106,01,lower_gravity,5,5,2534
2_ball,00106,01,higher_space_iterations,5,5,3044
2_ball,00106,01,lower_elasticity,5,5,2119
2_ball,00106,01,default,5,5,2869
2_ball,00106,02,lower_density,5,5,2604
2_ball,00106,02,higher_gravity,5,5,3619
2_ball,00106,02,higher_density,5,5,2718
2_ball,00106,02,higher_time_scale,5,5,1914
2_ball,00106,02,higher_elasticity,5,5,3747
2_ball,00106,02,lower_space_iterations,5,5,3451
2_ball,00106,02,lower_time_scale,5,5,5033
2_ball,00106,02,lower_friction,5,5,1344
2_ball,00106,02,higher_friction,5,5,2584
2_ball,00106,02,lower_gravity,5,5,4188
2_ball,00106,02,higher_space_iterations,5,5,3984
2_ball,00106,02,lower_elasticity,5,5,1877
2_ball,00106,02,default,5,5,1982
2_ball,00106,03,lower_density,5,5,3786
2_ball,00106,03,higher_gravity,5,5,2155
2_ball,00106,03,higher_density,5,5,3362
2_ball,00106,03,higher_time_scale,5,5,3521
2_ball,00106,03,higher_elasticity,5,5,2074
2_ball,00106,03,lower_space_iterations,5,5,2907
2_ball,00106,03,lower_time_scale,5,5,2364
2_ball,00106,03,lower_friction,5,5,1897
2_ball,00106,03,higher_friction,5,5,5671
2_ball,00106,03,lower_gravity,5,5,3533
2_ball,00106,03,higher_space_iterations,5,5,1293
2_ball,00106,03,lower_elasticity,5,5,1782
2_ball,00106,03,default,5,5,3558
2_ball,00106,04,lower_density,5,5,506
2_ball,00106,04,higher_gravity,5,5,2463
2_ball,00106,04,higher_density,5,5,1897
2_ball,00106,04,higher_time_scale,5,5,2133
2_ball,00106,04,higher_elasticity,5,5,4423
2_ball,00106,04,lower_space_iterations,5,5,4010
2_ball,00106,04,lower_time_scale,5,5,3415
2_ball,00106,04,lower_friction,5,5,640
2_ball,00106,04,higher_friction,5,5,2087
2_ball,00106,04,lower_gravity,5,5,2876
2_ball,00106,04,higher_space_iterations,5,5,3493
2_ball,00106,04,lower_elasticity,5,5,2053
2_ball,00106,04,default,5,5,3810
2_ball,00107,00,lower_density,5,5,1183
2_ball,00107,00,higher_gravity,5,5,894
2_ball,00107,00,higher_density,5,5,848
2_ball,00107,00,higher_time_scale,5,5,889
2_ball,00107,00,higher_elasticity,5,5,189
2_ball,00107,00,lower_space_iterations,5,5,612
2_ball,00107,00,lower_time_scale,5,5,512
2_ball,00107,00,lower_friction,5,5,9129
2_ball,00107,00,higher_friction,5,5,628
2_ball,00107,00,lower_gravity,5,5,1076
2_ball,00107,00,higher_space_iterations,5,5,960
2_ball,00107,00,lower_elasticity,5,5,5769
2_ball,00107,00,default,5,5,848
2_ball,00107,01,lower_density,4,5,9187
2_ball,00107,01,higher_gravity,2,5,9272
2_ball,00107,01,higher_density,5,5,8135
2_ball,00107,01,higher_time_scale,0,5,4
2_ball,00107,01,higher_elasticity,5,5,2943
2_ball,00107,01,lower_space_iterations,1,5,7502
2_ball,00107,01,lower_time_scale,2,5,7821
2_ball,00107,01,lower_friction,2,5,5649
2_ball,00107,01,higher_friction,5,5,8211
2_ball,00107,01,lower_gravity,3,5,9004
2_ball,00107,01,higher_space_iterations,5,5,9558
2_ball,00107,01,lower_elasticity,3,5,5634
2_ball,00107,01,default,5,5,5160
2_ball,00107,02,lower_density,5,5,2349
2_ball,00107,02,higher_gravity,5,5,6267
2_ball,00107,02,higher_density,5,5,3847
2_ball,00107,02,higher_time_scale,5,5,2228
2_ball,00107,02,higher_elasticity,5,5,967
2_ball,00107,02,lower_space_iterations,4,5,9754
2_ball,00107,02,lower_time_scale,5,5,7986
2_ball,00107,02,lower_friction,0,5,4
2_ball,00107,02,higher_friction,5,5,4644
2_ball,00107,02,lower_gravity,5,5,5509
2_ball,00107,02,higher_space_iterations,5,5,8907
2_ball,00107,02,lower_elasticity,3,5,9639
2_ball,00107,02,default,5,5,9038
2_ball,00107,03,lower_density,0,5,4
2_ball,00107,03,higher_gravity,0,5,4
2_ball,00107,03,higher_density,0,5,4
2_ball,00107,03,higher_time_scale,0,5,4
2_ball,00107,03,higher_elasticity,0,5,4
2_ball,00107,03,lower_space_iterations,0,5,4
2_ball,00107,03,lower_time_scale,0,5,4
2_ball,00107,03,lower_friction,0,5,4
2_ball,00107,03,higher_friction,0,5,4
2_ball,00107,03,lower_gravity,0,5,4
2_ball,00107,03,higher_space_iterations,0,5,4
2_ball,00107,03,lower_elasticity,0,5,4
2_ball,00107,03,default,0,5,4
2_ball,00107,04,lower_density,4,5,8558
2_ball,00107,04,higher_gravity,1,5,8735
2_ball,00107,04,higher_density,3,5,9453
2_ball,00107,04,higher_time_scale,4,5,8460
2_ball,00107,04,higher_elasticity,3,5,7047
2_ball,00107,04,lower_time_scale,1,5,4142
2_ball,00107,04,higher_friction,0,5,4
2_ball,00107,04,lower_gravity,0,5,4
2_ball,00107,04,higher_space_iterations,1,5,7599
2_ball,00107,04,default,3,5,9528
2_ball,00108,00,lower_density,5,5,206
2_ball,00108,00,higher_gravity,5,5,299
2_ball,00108,00,higher_density,5,5,238
2_ball,00108,00,higher_time_scale,5,5,606
2_ball,00108,00,higher_elasticity,5,5,131
2_ball,00108,00,lower_space_iterations,5,5,431
2_ball,00108,00,lower_time_scale,5,5,203
2_ball,00108,00,lower_friction,5,5,429
2_ball,00108,00,higher_friction,5,5,148
2_ball,00108,00,lower_gravity,5,5,179
2_ball,00108,00,higher_space_iterations,5,5,323
2_ball,00108,00,lower_elasticity,5,5,968
2_ball,00108,00,default,5,5,293
2_ball,00108,01,lower_density,5,5,6403
2_ball,00108,01,higher_gravity,5,5,5280
2_ball,00108,01,higher_density,5,5,5148
2_ball,00108,01,higher_time_scale,4,5,9757
2_ball,00108,01,higher_elasticity,5,5,2155
2_ball,00108,01,lower_space_iterations,5,5,8314
2_ball,00108,01,lower_time_scale,5,5,3561
2_ball,00108,01,lower_friction,5,5,7534
2_ball,00108,01,higher_friction,5,5,9623
2_ball,00108,01,lower_gravity,5,5,2220
2_ball,00108,01,higher_space_iterations,5,5,4157
2_ball,00108,01,lower_elasticity,5,5,7602
2_ball,00108,01,default,5,5,5108
2_ball,00108,02,lower_density,5,5,214
2_ball,00108,02,higher_gravity,5,5,298
2_ball,00108,02,higher_density,5,5,537
2_ball,00108,02,higher_time_scale,5,5,738
2_ball,00108,02,higher_elasticity,5,5,202
2_ball,00108,02,lower_space_iterations,5,5,610
2_ball,00108,02,lower_time_scale,5,5,933
2_ball,00108,02,lower_friction,5,5,333
2_ball,00108,02,higher_friction,5,5,643
2_ball,00108,02,lower_gravity,5,5,662
2_ball,00108,02,higher_space_iterations,5,5,419
2_ball,00108,02,lower_elasticity,5,5,453
2_ball,00108,02,default,5,5,702
2_ball,00108,03,lower_density,5,5,282
2_ball,00108,03,higher_gravity,5,5,311
2_ball,00108,03,higher_density,5,5,88
2_ball,00108,03,higher_time_scale,5,5,329
2_ball,00108,03,higher_elasticity,5,5,343
2_ball,00108,03,lower_space_iterations,5,5,273
2_ball,00108,03,lower_time_scale,5,5,356
2_ball,00108,03,lower_friction,5,5,423
2_ball,00108,03,higher_friction,5,5,154
2_ball,00108,03,lower_gravity,5,5,216
2_ball,00108,03,higher_space_iterations,5,5,121
2_ball,00108,03,lower_elasticity,5,5,297
2_ball,00108,03,default,5,5,434
2_ball,00108,04,lower_density,3,5,9966
2_ball,00108,04,higher_gravity,3,5,4510
2_ball,00108,04,higher_density,1,5,9345
2_ball,00108,04,higher_time_scale,0,5,4
2_ball,00108,04,higher_elasticity,5,5,2883
2_ball,00108,04,lower_space_iterations,1,5,8917
2_ball,00108,04,lower_time_scale,2,5,9058
2_ball,00108,04,lower_friction,4,5,7779
2_ball,00108,04,higher_friction,5,5,9414
2_ball,00108,04,lower_gravity,4,5,6926
2_ball,00108,04,higher_space_iterations,1,5,9632
2_ball,00108,04,lower_elasticity,2,5,7587
2_ball,00108,04,default,3,5,7669
2_ball,00109,00,lower_density,5,5,1629
2_ball,00109,00,higher_gravity,5,5,1930
2_ball,00109,00,higher_density,5,5,2334
2_ball,00109,00,higher_time_scale,5,5,2880
2_ball,00109,00,higher_elasticity,5,5,21
2_ball,00109,00,lower_space_iterations,5,5,1337
2_ball,00109,00,lower_time_scale,5,5,2025
2_ball,00109,00,lower_friction,5,5,2077
2_ball,00109,00,higher_friction,5,5,1546
2_ball,00109,00,lower_gravity,5,5,3017
2_ball,00109,00,higher_space_iterations,5,5,3496
2_ball,00109,00,lower_elasticity,5,5,9241
2_ball,00109,00,default,5,5,4205
2_ball,00109,01,lower_density,5,5,2497
2_ball,00109,01,higher_gravity,5,5,647
2_ball,00109,01,higher_density,5,5,666
2_ball,00109,01,higher_time_scale,5,5,1770
2_ball,00109,01,higher_elasticity,5,5,16
2_ball,00109,01,lower_space_iterations,5,5,905
2_ball,00109,01,lower_time_scale,5,5,1286
2_ball,00109,01,lower_friction,5,5,597
2_ball,00109,01,higher_friction,5,5,938
2_ball,00109,01,lower_gravity,5,5,1266
2_ball,00109,01,higher_space_iterations,5,5,1503
2_ball,00109,01,lower_elasticity,5,5,1254
2_ball,00109,01,default,5,5,2270
2_ball,00109,02,lower_density,5,5,630
2_ball,00109,02,higher_gravity,5,5,610
2_ball,00109,02,higher_density,5,5,751
2_ball,00109,02,higher_time_scale,5,5,533
2_ball,00109,02,higher_elasticity,5,5,375
2_ball,00109,02,lower_space_iterations,5,5,266
2_ball,00109,02,lower_time_scale,5,5,577
2_ball,00109,02,lower_friction,5,5,504
2_ball,00109,02,higher_friction,5,5,552
2_ball,00109,02,lower_gravity,5,5,461
2_ball,00109,02,higher_space_iterations,5,5,544
2_ball,00109,02,lower_elasticity,5,5,1357
2_ball,00109,02,default,5,5,715
2_ball,00109,03,lower_density,0,5,4
2_ball,00109,03,higher_gravity,0,5,4
2_ball,00109,03,higher_density,2,5,8633
2_ball,00109,03,higher_time_scale,0,5,4
2_ball,00109,03,higher_elasticity,5,5,7673
2_ball,00109,03,lower_space_iterations,2,5,7763
2_ball,00109,03,lower_time_scale,0,5,4
2_ball,00109,03,lower_friction,2,5,9624
2_ball,00109,03,higher_friction,0,5,4
2_ball,00109,03,lower_gravity,1,5,8718
2_ball,00109,03,higher_space_iterations,3,5,7002
2_ball,00109,03,lower_elasticity,1,5,1540
2_ball,00109,03,default,5,5,7125
2_ball,00109,04,lower_density,5,5,3660
2_ball,00109,04,higher_gravity,5,5,2558
2_ball,00109,04,higher_density,5,5,9325
2_ball,00109,04,higher_time_scale,5,5,2732
2_ball,00109,04,higher_elasticity,5,5,4474
2_ball,00109,04,lower_space_iterations,5,5,8364
2_ball,00109,04,lower_time_scale,5,5,4336
2_ball,00109,04,lower_friction,5,5,3879
2_ball,00109,04,higher_friction,5,5,4378
2_ball,00109,04,lower_gravity,5,5,7480
2_ball,00109,04,higher_space_iterations,5,5,3143
2_ball,00109,04,lower_elasticity,5,5,5281
2_ball,00109,04,default,5,5,4109
2_ball,00110,00,lower_density,4,5,9913
2_ball,00110,00,higher_gravity,3,5,5425
2_ball,00110,00,higher_density,3,5,6242
2_ball,00110,00,higher_time_scale,4,5,9838
2_ball,00110,00,higher_elasticity,5,5,7464
2_ball,00110,00,lower_space_iterations,4,5,8462
2_ball,00110,00,lower_time_scale,5,5,6912
2_ball,00110,00,lower_friction,5,5,3311
2_ball,00110,00,higher_friction,5,5,2768
2_ball,00110,00,lower_gravity,3,5,9302
2_ball,00110,00,higher_space_iterations,5,5,9211
2_ball,00110,00,lower_elasticity,4,5,9011
2_ball,00110,00,default,5,5,8261
2_ball,00110,01,lower_density,5,5,1112
2_ball,00110,01,higher_gravity,5,5,2607
2_ball,00110,01,higher_density,5,5,1763
2_ball,00110,01,higher_time_scale,5,5,2078
2_ball,00110,01,higher_elasticity,5,5,903
2_ball,00110,01,lower_space_iterations,5,5,1557
2_ball,00110,01,lower_time_scale,5,5,1230
2_ball,00110,01,lower_friction,5,5,2243
2_ball,00110,01,higher_friction,5,5,2274
2_ball,00110,01,lower_gravity,5,5,1496
2_ball,00110,01,higher_space_iterations,5,5,1125
2_ball,00110,01,lower_elasticity,5,5,1199
2_ball,00110,01,default,5,5,1968
2_ball,00110,02,lower_density,5,5,5471
2_ball,00110,02,higher_gravity,5,5,7034
2_ball,00110,02,higher_density,5,5,3868
2_ball,00110,02,higher_time_scale,5,5,1699
2_ball,00110,02,higher_elasticity,5,5,5874
2_ball,00110,02,lower_space_iterations,5,5,4732
2_ball,00110,02,lower_time_scale,5,5,3442
2_ball,00110,02,lower_friction,5,5,3586
2_ball,00110,02,higher_friction,5,5,3885
2_ball,00110,02,lower_gravity,5,5,2791
2_ball,00110,02,higher_space_iterations,5,5,3698
2_ball,00110,02,lower_elasticity,5,5,7300
2_ball,00110,02,default,5,5,6491
2_ball,00110,03,lower_density,5,5,5528
2_ball,00110,03,higher_gravity,5,5,7790
2_ball,00110,03,higher_density,5,5,6991
2_ball,00110,03,higher_time_scale,5,5,3916
2_ball,00110,03,higher_elasticity,5,5,3955
2_ball,00110,03,lower_space_iterations,5,5,3388
2_ball,00110,03,lower_time_scale,5,5,8504
2_ball,00110,03,lower_friction,5,5,5013
2_ball,00110,03,higher_friction,5,5,4262
2_ball,00110,03,lower_gravity,5,5,9975
2_ball,00110,03,higher_space_iterations,5,5,8935
2_ball,00110,03,lower_elasticity,5,5,3686
2_ball,00110,03,default,5,5,7732
2_ball,00110,04,lower_density,5,5,8521
2_ball,00110,04,higher_gravity,4,5,2338
2_ball,00110,04,higher_density,4,5,9198
2_ball,00110,04,higher_time_scale,3,5,9439
2_ball,00110,04,higher_elasticity,4,5,8870
2_ball,00110,04,lower_space_iterations,1,5,5496
2_ball,00110,04,lower_time_scale,4,5,7814
2_ball,00110,04,lower_friction,3,5,7852
2_ball,00110,04,higher_friction,5,5,4682
2_ball,00110,04,lower_gravity,5,5,9686
2_ball,00110,04,higher_space_iterations,5,5,9837
2_ball,00110,04,lower_elasticity,5,5,7596
2_ball,00110,04,default,4,5,5818
2_ball,00111,00,lower_density,5,5,80
2_ball,00111,00,higher_gravity,5,5,80
2_ball,00111,00,higher_density,5,5,37
2_ball,00111,00,higher_time_scale,5,5,42
2_ball,00111,00,higher_elasticity,5,5,26
2_ball,00111,00,lower_space_iterations,5,5,15
2_ball,00111,00,lower_time_scale,5,5,44
2_ball,00111,00,lower_friction,5,5,43
2_ball,00111,00,higher_friction,5,5,19
2_ball,00111,00,lower_gravity,5,5,26
2_ball,00111,00,higher_space_iterations,5,5,30
2_ball,00111,00,lower_elasticity,5,5,44
2_ball,00111,00,default,5,5,55
2_ball,00111,01,lower_density,5,5,10
2_ball,00111,01,higher_gravity,5,5,16
2_ball,00111,01,higher_density,5,5,16
2_ball,00111,01,higher_time_scale,5,5,12
2_ball,00111,01,higher_elasticity,5,5,20
2_ball,00111,01,lower_space_iterations,5,5,9
2_ball,00111,01,lower_time_scale,5,5,11
2_ball,00111,01,lower_friction,5,5,13
2_ball,00111,01,higher_friction,5,5,16
2_ball,00111,01,lower_gravity,5,5,9
2_ball,00111,01,higher_space_iterations,5,5,11
2_ball,00111,01,lower_elasticity,5,5,13
2_ball,00111,01,default,5,5,30
2_ball,00111,02,lower_density,5,5,33
2_ball,00111,02,higher_gravity,5,5,43
2_ball,00111,02,higher_density,5,5,15
2_ball,00111,02,higher_time_scale,5,5,24
2_ball,00111,02,higher_elasticity,5,5,9
2_ball,00111,02,lower_space_iterations,5,5,23
2_ball,00111,02,lower_time_scale,5,5,26
2_ball,00111,02,lower_friction,5,5,10
2_ball,00111,02,higher_friction,5,5,21
2_ball,00111,02,lower_gravity,5,5,46
2_ball,00111,02,higher_space_iterations,5,5,39
2_ball,00111,02,lower_elasticity,5,5,15
2_ball,00111,02,default,5,5,40
2_ball,00111,03,lower_density,0,5,4
2_ball,00111,03,higher_gravity,0,5,4
2_ball,00111,03,higher_density,0,5,4
2_ball,00111,03,higher_time_scale,0,5,4
2_ball,00111,03,higher_elasticity,0,5,4
2_ball,00111,03,lower_space_iterations,0,5,4
2_ball,00111,03,lower_time_scale,0,5,4
2_ball,00111,03,lower_friction,5,5,1467
2_ball,00111,03,higher_friction,0,5,4
2_ball,00111,03,lower_gravity,0,5,4
2_ball,00111,03,higher_space_iterations,0,5,4
2_ball,00111,03,lower_elasticity,0,5,4
2_ball,00111,03,default,0,5,4
2_ball,00111,04,lower_density,5,5,43
2_ball,00111,04,higher_gravity,5,5,49
2_ball,00111,04,higher_density,5,5,58
2_ball,00111,04,higher_time_scale,5,5,38
2_ball,00111,04,higher_elasticity,5,5,14
2_ball,00111,04,lower_space_iterations,5,5,27
2_ball,00111,04,lower_time_scale,5,5,23
2_ball,00111,04,lower_friction,5,5,29
2_ball,00111,04,higher_friction,5,5,52
2_ball,00111,04,lower_gravity,5,5,24
2_ball,00111,04,higher_space_iterations,5,5,28
2_ball,00111,04,lower_elasticity,5,5,11
2_ball,00111,04,default,5,5,31
2_ball,00112,00,lower_density,5,5,2392
2_ball,00112,00,higher_gravity,5,5,2935
2_ball,00112,00,higher_density,5,5,1565
2_ball,00112,00,higher_time_scale,5,5,7505
2_ball,00112,00,higher_elasticity,5,5,567
2_ball,00112,00,lower_space_iterations,5,5,4210
2_ball,00112,00,lower_time_scale,5,5,3521
2_ball,00112,00,lower_friction,5,5,2298
2_ball,00112,00,higher_friction,5,5,1026
2_ball,00112,00,lower_gravity,5,5,2812
2_ball,00112,00,higher_space_iterations,5,5,5297
2_ball,00112,00,lower_elasticity,5,5,6629
2_ball,00112,00,default,5,5,1709
2_ball,00112,01,lower_density,5,5,4171
2_ball,00112,01,higher_gravity,5,5,1263
2_ball,00112,01,higher_density,5,5,3843
2_ball,00112,01,higher_time_scale,5,5,3374
2_ball,00112,01,higher_elasticity,5,5,2548
2_ball,00112,01,lower_space_iterations,5,5,1513
2_ball,00112,01,lower_time_scale,5,5,1253
2_ball,00112,01,lower_friction,5,5,3398
2_ball,00112,01,higher_friction,5,5,2965
2_ball,00112,01,lower_gravity,5,5,4031
2_ball,00112,01,higher_space_iterations,5,5,4311
2_ball,00112,01,lower_elasticity,5,5,7902
2_ball,00112,01,default,5,5,3602
2_ball,00112,02,lower_density,5,5,4388
2_ball,00112,02,higher_gravity,5,5,5593
2_ball,00112,02,higher_density,5,5,3595
2_ball,00112,02,higher_time_scale,5,5,2945
2_ball,00112,02,higher_elasticity,5,5,1743
2_ball,00112,02,lower_space_iterations,4,5,7764
2_ball,00112,02,lower_time_scale,5,5,8441
2_ball,00112,02,lower_friction,5,5,2563
2_ball,00112,02,higher_friction,5,5,1584
2_ball,00112,02,lower_gravity,5,5,3483
2_ball,00112,02,higher_space_iterations,5,5,6627
2_ball,00112,02,lower_elasticity,5,5,6429
2_ball,00112,02,default,5,5,7119
2_ball,00112,03,lower_density,2,5,9584
2_ball,00112,03,higher_gravity,2,5,8447
2_ball,00112,03,higher_density,1,5,9599
2_ball,00112,03,higher_time_scale,1,5,5672
2_ball,00112,03,higher_elasticity,3,5,9949
2_ball,00112,03,lower_space_iterations,2,5,1529
2_ball,00112,03,lower_time_scale,0,5,4
2_ball,00112,03,lower_friction,4,5,7830
2_ball,00112,03,higher_friction,2,5,9468
2_ball,00112,03,lower_gravity,0,5,4
2_ball,00112,03,higher_space_iterations,1,5,5526
2_ball,00112,03,lower_elasticity,1,5,5668
2_ball,00112,03,default,2,5,732
2_ball,00112,04,lower_density,5,5,625
2_ball,00112,04,higher_gravity,5,5,1712
2_ball,00112,04,higher_density,5,5,793
2_ball,00112,04,higher_time_scale,5,5,1239
2_ball,00112,04,higher_elasticity,5,5,133
2_ball,00112,04,lower_space_iterations,5,5,497
2_ball,00112,04,lower_time_scale,5,5,767
2_ball,00112,04,lower_friction,5,5,132
2_ball,00112,04,higher_friction,5,5,258
2_ball,00112,04,lower_gravity,5,5,533
2_ball,00112,04,higher_space_iterations,5,5,1718
2_ball,00112,04,lower_elasticity,5,5,591
2_ball,00112,04,default,5,5,828
2_ball,00113,00,lower_density,5,5,7820
2_ball,00113,00,higher_gravity,5,5,9531
2_ball,00113,00,higher_density,5,5,7529
2_ball,00113,00,higher_time_scale,5,5,5382
2_ball,00113,00,higher_elasticity,5,5,1175
2_ball,00113,00,lower_space_iterations,5,5,9875
2_ball,00113,00,lower_time_scale,5,5,9411
2_ball,00113,00,lower_friction,5,5,845
2_ball,00113,00,higher_friction,3,5,3805
2_ball,00113,00,lower_gravity,5,5,1221
2_ball,00113,00,higher_space_iterations,5,5,8166
2_ball,00113,00,lower_elasticity,1,5,6543
2_ball,00113,00,default,5,5,8962
2_ball,00113,01,lower_density,5,5,287
2_ball,00113,01,higher_gravity,5,5,284
2_ball,00113,01,higher_density,5,5,491
2_ball,00113,01,higher_time_scale,5,5,256
2_ball,00113,01,higher_elasticity,5,5,201
2_ball,00113,01,lower_space_iterations,5,5,740
2_ball,00113,01,lower_time_scale,5,5,599
2_ball,00113,01,lower_friction,5,5,73
2_ball,00113,01,higher_friction,5,5,322
2_ball,00113,01,lower_gravity,5,5,509
2_ball,00113,01,higher_space_iterations,5,5,738
2_ball,00113,01,lower_elasticity,5,5,503
2_ball,00113,01,default,5,5,301
2_ball,00113,02,lower_density,5,5,2240
2_ball,00113,02,higher_gravity,5,5,1024
2_ball,00113,02,higher_density,5,5,9330
2_ball,00113,02,higher_time_scale,5,5,9568
2_ball,00113,02,higher_elasticity,5,5,209
2_ball,00113,02,lower_space_iterations,5,5,1646
2_ball,00113,02,lower_time_scale,3,5,1707
2_ball,00113,02,lower_friction,5,5,925
2_ball,00113,02,higher_friction,5,5,728
2_ball,00113,02,lower_gravity,5,5,6642
2_ball,00113,02,higher_space_iterations,5,5,858
2_ball,00113,02,lower_elasticity,5,5,1592
2_ball,00113,02,default,5,5,7985
2_ball,00113,03,lower_density,5,5,23
2_ball,00113,03,higher_gravity,5,5,2045
2_ball,00113,03,higher_density,5,5,43
2_ball,00113,03,higher_time_scale,5,5,600
2_ball,00113,03,higher_elasticity,5,5,229
2_ball,00113,03,lower_space_iterations,5,5,1120
2_ball,00113,03,lower_time_scale,5,5,56
2_ball,00113,03,lower_friction,5,5,629
2_ball,00113,03,higher_friction,5,5,61
2_ball,00113,03,lower_gravity,5,5,3067
2_ball,00113,03,higher_space_iterations,5,5,75
2_ball,00113,03,lower_elasticity,5,5,75
2_ball,00113,03,default,5,5,62
2_ball,00113,04,lower_density,5,5,1128
2_ball,00113,04,higher_gravity,5,5,1070
2_ball,00113,04,higher_density,5,5,1231
2_ball,00113,04,higher_time_scale,5,5,1826
2_ball,00113,04,higher_elasticity,5,5,1159
2_ball,00113,04,lower_space_iterations,5,5,671
2_ball,00113,04,lower_time_scale,5,5,848
2_ball,00113,04,lower_friction,5,5,145
2_ball,00113,04,higher_friction,5,5,1031
2_ball,00113,04,lower_gravity,5,5,1313
2_ball,00113,04,higher_space_iterations,5,5,2166
2_ball,00113,04,lower_elasticity,4,5,4508
2_ball,00113,04,default,5,5,418
